[info]09:28:07 tester (411.TEST, 21) getPromoData (0.25 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 4058 (0.21 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 1440 (0.21 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 13076 (0.21 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 1441 (0.08 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 3443 (0.13 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 7807 (0.21 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 435 (0.23 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 571 (0.23 s)[192.168.37.33]
[info]10:07:19 tester (411.TEST, 21) ia motorizari 3879 (0.07 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 18 (0.23 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 532 (0.23 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 6388 (0.09 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia modele pentru 554 (0.22 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 7581 (0.26 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 4457 (0.21 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 7861 (0.16 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 7582 (0.09 s)[192.168.37.33]
[info]10:07:20 tester (411.TEST, 21) ia motorizari 4456 (0.22 s)[192.168.37.33]
[info]10:07:21 tester (411.TEST, 21) ia motorizari 1436 (0.23 s)[192.168.37.33]
[info]10:07:21 tester (411.TEST, 21) ia motorizari 1442 (0.22 s)[192.168.37.33]
[info]10:07:21 tester (411.TEST, 21) ia motorizari 1437 (0.21 s)[192.168.37.33]
[info]10:07:21 tester (411.TEST, 21) ia motorizari 3435 (0.22 s)[192.168.37.33]
[info]10:07:21 tester (411.TEST, 21) ia motorizari 3441 (0.08 s)[192.168.37.33]
[info]10:07:21 tester (411.TEST, 21) ia motorizari 33 (0.09 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 4455 (0.22 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 55 (0.24 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 4454 (0.25 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 9740 (0.10 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 45 (0.23 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 5049 (0.22 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 41 (0.23 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 5385 (0.21 s)[192.168.37.33]
[info]10:07:22 tester (411.TEST, 21) ia motorizari 50 (0.24 s)[192.168.37.33]
[info]10:07:23 tester (411.TEST, 21) ia motorizari 5050 (0.23 s)[192.168.37.33]
[info]10:07:23 tester (411.TEST, 21) ia motorizari 5051 (0.07 s)[192.168.37.33]
[info]10:07:23 tester (411.TEST, 21) ia motorizari 5052 (0.07 s)[192.168.37.33]
[info]10:07:23 tester (411.TEST, 21) ia motorizari 5053 (0.08 s)[192.168.37.33]
[info]10:07:23 tester (411.TEST, 21) ia motorizari 5054 (0.23 s)[192.168.37.33]
[info]10:07:23 tester (411.TEST, 21) ia motorizari 1399 (0.22 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 1400 (0.23 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 63 (0.23 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 4459 (0.21 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 5443 (0.22 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 4461 (0.22 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 3442 (0.23 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 4463 (0.23 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 69 (0.16 s)[192.168.37.33]
[info]10:07:24 tester (411.TEST, 21) ia motorizari 1401 (0.22 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 74 (0.24 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 1418 (0.22 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 1830 (0.21 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 4458 (0.22 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 4038 (0.22 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia modele pentru 1231 (0.08 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 80 (0.08 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 12860 (0.23 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 11753 (0.08 s)[192.168.37.33]
[info]10:07:25 tester (411.TEST, 21) ia motorizari 85 (0.24 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 4768 (0.23 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 1789 (0.22 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 10220 (0.22 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 7996 (0.22 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 14380 (0.07 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 13827 (0.23 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 6444 (0.22 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 250 (0.24 s)[192.168.37.33]
[info]10:07:26 tester (411.TEST, 21) ia motorizari 11083 (0.22 s)[192.168.37.33]
[info]10:07:27 tester (411.TEST, 21) ia motorizari 255 (0.24 s)[192.168.37.33]
[info]10:07:27 tester (411.TEST, 21) ia motorizari 259 (0.23 s)[192.168.37.33]
[info]10:07:27 tester (411.TEST, 21) ia motorizari 4926 (0.07 s)[192.168.37.33]
[info]10:07:27 tester (411.TEST, 21) ia motorizari 8549 (0.07 s)[192.168.37.33]
[info]10:07:27 tester (411.TEST, 21) ia motorizari 10264 (0.09 s)[192.168.37.33]
[info]10:07:27 tester (411.TEST, 21) ia motorizari 3684 (0.22 s)[192.168.37.33]
[info]10:07:27 tester (411.TEST, 21) ia motorizari 3683 (0.07 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 314 (0.23 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 8981 (0.23 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 9566 (0.11 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 5088 (0.22 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 8977 (0.22 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 8045 (0.23 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 8978 (0.23 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 11216 (0.23 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 3995 (0.22 s)[192.168.37.33]
[info]10:07:28 tester (411.TEST, 21) ia motorizari 4494 (0.07 s)[192.168.37.33]
[info]10:07:29 tester (411.TEST, 21) ia motorizari 10090 (0.22 s)[192.168.37.33]
[info]10:07:29 tester (411.TEST, 21) ia motorizari 9725 (0.23 s)[192.168.37.33]
[info]10:07:29 tester (411.TEST, 21) ia modele pentru 555 (0.24 s)[192.168.37.33]
[info]10:07:29 tester (411.TEST, 21) ia motorizari 233 (0.07 s)[192.168.37.33]
[info]10:07:29 tester (411.TEST, 21) ia motorizari 8631 (0.22 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 9146 (0.22 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 3903 (0.24 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 1474 (0.22 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 3904 (0.08 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 1584 (0.23 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 4040 (0.22 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 4041 (0.07 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 526 (0.22 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 1788 (0.25 s)[192.168.37.33]
[info]10:07:30 tester (411.TEST, 21) ia motorizari 5523 (0.22 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 1791 (0.22 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 27 (0.22 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 32 (0.09 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 354 (0.27 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 37 (0.23 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 40 (0.07 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 350 (0.24 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 44 (0.07 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 3466 (0.24 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 3455 (0.23 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 359 (0.08 s)[192.168.37.33]
[info]10:07:31 tester (411.TEST, 21) ia motorizari 1548 (0.07 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 1810 (0.23 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 5126 (0.22 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 4035 (0.22 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 89 (0.22 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 1811 (0.21 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 8565 (0.23 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 659 (0.08 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 4042 (0.22 s)[192.168.37.33]
[info]10:07:32 tester (411.TEST, 21) ia motorizari 306 (0.22 s)[192.168.37.33]
[info]10:07:33 tester (411.TEST, 21) ia motorizari 4043 (0.21 s)[192.168.37.33]
[info]10:07:33 tester (411.TEST, 21) ia motorizari 51 (0.23 s)[192.168.37.33]
[info]10:07:33 tester (411.TEST, 21) ia motorizari 42 (0.22 s)[192.168.37.33]
[info]10:07:33 tester (411.TEST, 21) ia motorizari 46 (0.23 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 64 (0.22 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 1473 (0.21 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 56 (0.22 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 10857 (0.23 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 59 (0.21 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 780 (0.23 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 75 (0.23 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 447 (0.21 s)[192.168.37.33]
[info]10:07:34 tester (411.TEST, 21) ia motorizari 70 (0.23 s)[192.168.37.33]
[info]10:07:35 tester (411.TEST, 21) ia motorizari 450 (0.22 s)[192.168.37.33]
[info]10:07:35 tester (411.TEST, 21) ia motorizari 454 (0.22 s)[192.168.37.33]
[info]10:07:35 tester (411.TEST, 21) ia motorizari 3458 (0.22 s)[192.168.37.33]
[info]10:07:35 tester (411.TEST, 21) ia motorizari 461 (0.29 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 3459 (0.23 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 4031 (0.22 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 470 (0.23 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 4039 (0.21 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 475 (0.22 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 4032 (0.22 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 478 (0.21 s)[192.168.37.33]
[info]10:07:36 tester (411.TEST, 21) ia motorizari 4033 (0.22 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 1897 (0.23 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 4034 (0.22 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 1898 (0.23 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 232 (0.23 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 5822 (0.27 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 237 (0.23 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 5124 (0.10 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 4956 (0.28 s)[192.168.37.33]
[info]10:07:37 tester (411.TEST, 21) ia motorizari 1554 (0.24 s)[192.168.37.33]
[info]10:07:38 tester (411.TEST, 21) ia motorizari 1579 (0.34 s)[192.168.37.33]
[info]10:07:38 tester (411.TEST, 21) ia motorizari 1555 (0.34 s)[192.168.37.33]
[info]10:07:38 tester (411.TEST, 21) ia motorizari 4573 (0.30 s)[192.168.37.33]
[info]10:07:38 tester (411.TEST, 21) ia motorizari 5524 (0.24 s)[192.168.37.33]
[info]10:07:38 tester (411.TEST, 21) ia motorizari 3467 (0.22 s)[192.168.37.33]
[info]10:07:38 tester (411.TEST, 21) ia motorizari 103 (0.21 s)[192.168.37.33]
[info]10:07:40 tester (411.TEST, 21) ia motorizari 5153 (1.50 s)[192.168.37.33]
[info]10:07:40 tester (411.TEST, 21) ia motorizari 490 (0.24 s)[192.168.37.33]
[info]10:07:41 tester (411.TEST, 21) ia motorizari 109 (1.50 s)[192.168.37.33]
[info]10:07:41 tester (411.TEST, 21) ia motorizari 1812 (0.24 s)[192.168.37.33]
[info]10:07:41 tester (411.TEST, 21) ia motorizari 1813 (0.23 s)[192.168.37.33]
[info]10:07:41 tester (411.TEST, 21) ia motorizari 4005 (0.22 s)[192.168.37.33]
[info]10:07:42 tester (411.TEST, 21) ia motorizari 4007 (0.22 s)[192.168.37.33]
[info]10:07:42 tester (411.TEST, 21) ia motorizari 3866 (0.89 s)[192.168.37.33]
[info]10:07:42 tester (411.TEST, 21) ia motorizari 4485 (0.83 s)[192.168.37.33]
[info]10:07:42 tester (411.TEST, 21) ia motorizari 1454 (0.64 s)[192.168.37.33]
[info]10:07:43 tester (411.TEST, 21) ia motorizari 4486 (0.83 s)[192.168.37.33]
[info]10:07:43 tester (411.TEST, 21) ia motorizari 1578 (0.83 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 3970 (0.21 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 1453 (0.24 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 162 (0.23 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 4865 (0.23 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 171 (0.22 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 4871 (0.23 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 3456 (0.22 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 5057 (0.23 s)[192.168.37.33]
[info]10:07:44 tester (411.TEST, 21) ia motorizari 3457 (0.22 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 12812 (0.22 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 178 (0.22 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 4758 (0.22 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 12813 (0.08 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 7379 (0.22 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 4757 (0.23 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 185 (0.22 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 6712 (0.22 s)[192.168.37.33]
[info]10:07:45 tester (411.TEST, 21) ia motorizari 1328 (0.22 s)[192.168.37.33]
[info]10:07:46 tester (411.TEST, 21) ia motorizari 4044 (0.22 s)[192.168.37.33]
[info]10:07:46 tester (411.TEST, 21) ia motorizari 5425 (0.24 s)[192.168.37.33]
[info]10:07:46 tester (411.TEST, 21) ia motorizari 9184 (0.07 s)[192.168.37.33]
[info]10:07:46 tester (411.TEST, 21) ia motorizari 9717 (0.23 s)[192.168.37.33]
[info]10:07:47 tester (411.TEST, 21) ia motorizari 1549 (0.23 s)[192.168.37.33]
[info]10:07:47 tester (411.TEST, 21) ia motorizari 5077 (0.21 s)[192.168.37.33]
[info]10:07:47 tester (411.TEST, 21) ia motorizari 5076 (0.23 s)[192.168.37.33]
[info]10:07:47 tester (411.TEST, 21) ia motorizari 6741 (0.24 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 4992 (0.22 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia modele pentru 563 (0.60 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 6233 (0.16 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 10624 (0.08 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 4939 (0.07 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 5383 (0.22 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 66 (0.08 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 390 (0.22 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 72 (0.17 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 2035 (0.23 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 77 (0.16 s)[192.168.37.33]
[info]10:07:48 tester (411.TEST, 21) ia motorizari 394 (0.07 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 2036 (0.08 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 1559 (0.24 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 10825 (0.22 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 5414 (0.21 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 1097 (0.23 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 12825 (0.23 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 11219 (0.09 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 6248 (0.23 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 192 (0.23 s)[192.168.37.33]
[info]10:07:49 tester (411.TEST, 21) ia motorizari 4453 (0.21 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 4015 (0.07 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 1691 (0.23 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 1693 (0.07 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 4616 (0.21 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 4006 (0.08 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 1692 (0.21 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 4187 (0.21 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 199 (0.07 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 196 (0.25 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 204 (0.23 s)[192.168.37.33]
[info]10:07:50 tester (411.TEST, 21) ia motorizari 200 (0.24 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 207 (0.22 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 263 (0.07 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 205 (0.24 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 1556 (0.07 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 3971 (0.07 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 4634 (0.22 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 4462 (0.21 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 4572 (0.23 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 4045 (0.23 s)[192.168.37.33]
[info]10:07:51 tester (411.TEST, 21) ia motorizari 4898 (0.22 s)[192.168.37.33]
[info]10:07:52 tester (411.TEST, 21) ia motorizari 3555 (0.27 s)[192.168.37.33]
[info]10:07:52 tester (411.TEST, 21) ia motorizari 5615 (0.21 s)[192.168.37.33]
[info]10:07:52 tester (411.TEST, 21) ia motorizari 8784 (0.16 s)[192.168.37.33]
[info]10:07:52 tester (411.TEST, 21) ia motorizari 5522 (0.27 s)[192.168.37.33]
[info]10:07:53 tester (411.TEST, 21) ia motorizari 10555 (0.21 s)[192.168.37.33]
[info]10:07:53 tester (411.TEST, 21) ia motorizari 279 (0.22 s)[192.168.37.33]
[info]10:07:53 tester (411.TEST, 21) ia motorizari 285 (0.22 s)[192.168.37.33]
[info]10:07:53 tester (411.TEST, 21) ia motorizari 3975 (0.23 s)[192.168.37.33]
[info]10:07:53 tester (411.TEST, 21) ia motorizari 303 (0.22 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 10863 (0.16 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 5639 (0.23 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 467 (0.22 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 6433 (0.26 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 10164 (0.14 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 11799 (0.22 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 7997 (0.16 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 8522 (0.22 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia motorizari 11198 (0.23 s)[192.168.37.33]
[info]10:07:54 tester (411.TEST, 21) ia modele pentru 558 (0.16 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 1694 (0.16 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 1195 (0.22 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 3493 (0.22 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 238 (0.08 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 1194 (0.22 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 1695 (0.08 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 4201 (0.23 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 252 (0.23 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 1193 (0.17 s)[192.168.37.33]
[info]10:07:55 tester (411.TEST, 21) ia motorizari 3434 (0.07 s)[192.168.37.33]
[info]10:07:56 tester (411.TEST, 21) ia motorizari 242 (0.25 s)[192.168.37.33]
[info]10:07:56 tester (411.TEST, 21) ia motorizari 1225 (0.23 s)[192.168.37.33]
[info]10:07:56 tester (411.TEST, 21) ia motorizari 257 (0.23 s)[192.168.37.33]
